order_id,order_date,product_name,product_category,quantity,unit_price,total_amount,customer_region,customer_country,customer_state,customer_location,sales_channel,customer_type,shipping_method,order_status,profit_margin
163,2025-01-02,女装短袖T恤,女装,4,34.95,139.82,亚洲,韩国,仁川广域市,韩国 - 仁川广域市,Shopify,VIP客户,标准配送,已取消,0.18
164,2024-03-07,女装短袖T恤,女装,15,76.92,1153.86,欧洲,德国,下萨克森州,德国 - 下萨克森州,Amazon,老客户,经济配送,处理中,0.22
165,2023-10-15,女装短袖T恤,女装,14,37.31,522.31,北美,美国,宾夕法尼亚州,美国 - 宾夕法尼亚州,eBay,新客户,标准配送,处理中,0.43
166,2024-11-18,女装短袖T恤,女装,23,73.18,1683.09,亚洲,马来西亚,槟城州,马来西亚 - 槟城州,Wish,新客户,标准配送,已完成,0.23
167,2023-12-24,女装短袖T恤,女装,24,57.62,1382.92,北美,加拿大,安大略省,加拿大 - 安大略省,独立站,新客户,快速配送,已完成,0.16
168,2024-09-25,女装短袖T恤,女装,21,70.57,1482.03,北美,加拿大,安大略省,加拿大 - 安大略省,Amazon,老客户,经济配送,已完成,0.34
169,2025-03-03,女装短袖T恤,女装,8,65.3,522.38,北美,加拿大,阿尔伯塔省,加拿大 - 阿尔伯塔省,Amazon,VIP客户,快速配送,已发货,0.32
170,2024-01-31,女装短袖T恤,女装,22,61.78,1359.05,欧洲,西班牙,安达卢西亚自治区,西班牙 - 安达卢西亚自治区,Amazon,VIP客户,经济配送,已完成,0.27
171,2024-11-16,女装短袖T恤,女装,2,83.67,167.35,亚洲,新加坡,新加坡,新加坡 - 新加坡,独立站,新客户,快速配送,已发货,0.37
172,2025-04-27,女装短袖T恤,女装,5,66.46,332.32,北美,加拿大,魁北克省,加拿大 - 魁北克省,Amazon,老客户,经济配送,处理中,0.39
173,2024-01-19,女装短袖T恤,女装,25,62.93,1573.19,欧洲,意大利,拉齐奥大区,意大利 - 拉齐奥大区,eBay,新客户,经济配送,已取消,0.16
174,2024-02-15,女装短袖T恤,女装,2,70.38,140.76,北美,美国,宾夕法尼亚州,美国 - 宾夕法尼亚州,独立站,VIP客户,快速配送,已取消,0.23
175,2025-05-16,女装短袖T恤,女装,7,35.03,245.19,亚洲,日本,千叶县,日本 - 千叶县,独立站,老客户,标准配送,处理中,0.28
176,2024-09-05,女装短袖T恤,女装,24,45.78,1098.76,北美,加拿大,不列颠哥伦比亚省,加拿大 - 不列颠哥伦比亚省,eBay,老客户,经济配送,已取消,0.26
177,2025-01-05,女装短袖T恤,女装,12,65.9,790.75,亚洲,日本,爱知县,日本 - 爱知县,Wish,新客户,经济配送,处理中,0.25
178,2023-10-13,女装短袖T恤,女装,11,61.26,673.91,欧洲,法国,奥克西塔尼大区,法国 - 奥克西塔尼大区,Wish,VIP客户,快速配送,已发货,0.36
179,2024-07-17,女装短袖T恤,女装,20,75.9,1518.05,澳洲,新西兰,坎特伯雷大区,新西兰 - 坎特伯雷大区,Shopify,老客户,经济配送,已完成,0.17
180,2025-05-06,女装短袖T恤,女装,13,40.43,525.61,北美,墨西哥,哈利斯科州,墨西哥 - 哈利斯科州,Amazon,新客户,经济配送,已取消,0.16
181,2023-09-30,女装短袖T恤,女装,10,40.64,406.43,北美,加拿大,马尼托巴省,加拿大 - 马尼托巴省,Amazon,VIP客户,标准配送,已取消,0.43
182,2024-08-07,女装短袖T恤,女装,29,55.17,1600.06,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,Shopify,老客户,经济配送,处理中,0.22
183,2023-11-17,女装短袖T恤,女装,1,66.5,66.5,澳洲,新西兰,坎特伯雷大区,新西兰 - 坎特伯雷大区,Shopify,VIP客户,标准配送,处理中,0.38
184,2025-07-13,女装短袖T恤,女装,28,63.58,1780.2,澳洲,新西兰,奥克兰大区,新西兰 - 奥克兰大区,Amazon,新客户,标准配送,已取消,0.2
185,2025-07-23,女装短袖T恤,女装,32,71.74,2295.55,北美,加拿大,不列颠哥伦比亚省,加拿大 - 不列颠哥伦比亚省,AliExpress,新客户,经济配送,处理中,0.42
186,2024-01-01,女装短袖T恤,女装,23,64.67,1487.4,亚洲,韩国,仁川广域市,韩国 - 仁川广域市,Wish,新客户,标准配送,已发货,0.39
187,2024-03-22,女装短袖T恤,女装,16,16.84,269.44,亚洲,泰国,清迈府,泰国 - 清迈府,Shopify,VIP客户,标准配送,已完成,0.17
188,2024-09-03,女装短袖T恤,女装,23,65.32,1502.38,欧洲,西班牙,巴伦西亚自治区,西班牙 - 巴伦西亚自治区,Shopify,VIP客户,标准配送,已发货,0.44
189,2025-05-11,女装短袖T恤,女装,3,62.61,187.82,欧洲,法国,奥弗涅-罗纳-阿尔卑斯大区,法国 - 奥弗涅-罗纳-阿尔卑斯大区,Wish,VIP客户,经济配送,已发货,0.38
190,2023-12-03,女装短袖T恤,女装,17,75.77,1288.17,北美,美国,德克萨斯州,美国 - 德克萨斯州,独立站,新客户,标准配送,处理中,0.43
191,2024-03-10,女装短袖T恤,女装,16,51.32,821.17,北美,加拿大,安大略省,加拿大 - 安大略省,独立站,新客户,经济配送,处理中,0.19
192,2024-05-29,女装短袖T恤,女装,20,52.34,1046.87,澳洲,澳大利亚,南澳大利亚州,澳大利亚 - 南澳大利亚州,Wish,新客户,标准配送,处理中,0.4
193,2025-02-20,女装短袖T恤,女装,2,72.77,145.53,澳洲,澳大利亚,新南威尔士州,澳大利亚 - 新南威尔士州,Amazon,VIP客户,经济配送,处理中,0.35
194,2025-02-28,女装短袖T恤,女装,14,58.27,815.75,亚洲,日本,爱知县,日本 - 爱知县,AliExpress,VIP客户,快速配送,处理中,0.29
195,2025-06-24,女装短袖T恤,女装,20,20.11,402.16,北美,美国,德克萨斯州,美国 - 德克萨斯州,Shopify,老客户,快速配送,已取消,0.21
196,2025-04-05,女装短袖T恤,女装,5,65.29,326.43,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,Shopify,新客户,快速配送,已完成,0.25
197,2024-11-12,女装短袖T恤,女装,4,33.72,134.89,亚洲,韩国,釜山广域市,韩国 - 釜山广域市,Amazon,新客户,快速配送,已取消,0.41
198,2024-09-24,女装短袖T恤,女装,8,82.39,659.1,澳洲,澳大利亚,昆士兰州,澳大利亚 - 昆士兰州,Wish,VIP客户,快速配送,已发货,0.38
199,2024-12-15,女装短袖T恤,女装,21,76.54,1607.24,澳洲,新西兰,奥克兰大区,新西兰 - 奥克兰大区,Amazon,老客户,经济配送,已取消,0.44
200,2024-02-29,女装短袖T恤,女装,19,39.7,754.35,亚洲,日本,神奈川县,日本 - 神奈川县,Shopify,VIP客户,经济配送,已取消,0.24
201,2023-08-01,女装短袖T恤,女装,6,76.77,460.63,亚洲,新加坡,新加坡,新加坡 - 新加坡,独立站,新客户,快速配送,已完成,0.32
202,2024-02-08,女装短袖T恤,女装,12,53.73,644.71,北美,美国,俄亥俄州,美国 - 俄亥俄州,Wish,老客户,经济配送,处理中,0.4
203,2025-04-22,女装短袖T恤,女装,22,57.77,1271.01,北美,美国,纽约州,美国 - 纽约州,Shopify,老客户,快速配送,处理中,0.38
204,2024-02-12,女装短袖T恤,女装,20,50.64,1012.77,澳洲,澳大利亚,新南威尔士州,澳大利亚 - 新南威尔士州,Amazon,新客户,经济配送,处理中,0.39
205,2025-01-05,女装短袖T恤,女装,17,77.52,1317.83,亚洲,韩国,仁川广域市,韩国 - 仁川广域市,Wish,老客户,标准配送,已取消,0.45
206,2024-05-25,女装短袖T恤,女装,22,72.98,1605.57,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,AliExpress,VIP客户,快速配送,已取消,0.39
207,2024-08-04,女装短袖T恤,女装,29,55.86,1619.92,北美,墨西哥,墨西哥城,墨西哥 - 墨西哥城,Wish,老客户,快速配送,已发货,0.37
208,2025-03-12,女装短袖T恤,女装,16,26.94,430.97,亚洲,泰国,普吉府,泰国 - 普吉府,eBay,VIP客户,标准配送,已完成,0.32
209,2025-07-10,女装短袖T恤,女装,5,45.87,229.36,北美,加拿大,魁北克省,加拿大 - 魁北克省,Shopify,VIP客户,标准配送,已取消,0.3
210,2025-04-10,女装短袖T恤,女装,16,76.1,1217.56,北美,墨西哥,墨西哥城,墨西哥 - 墨西哥城,AliExpress,新客户,经济配送,已发货,0.32
211,2025-06-01,女装短袖T恤,女装,33,27.12,895.05,欧洲,西班牙,安达卢西亚自治区,西班牙 - 安达卢西亚自治区,Wish,老客户,经济配送,处理中,0.33
212,2024-02-05,女装短袖T恤,女装,8,34.53,276.24,亚洲,新加坡,新加坡,新加坡 - 新加坡,独立站,老客户,经济配送,已发货,0.36
213,2024-12-05,女装短袖T恤,女装,11,48.59,534.45,亚洲,泰国,清迈府,泰国 - 清迈府,独立站,新客户,经济配送,已取消,0.42
214,2024-08-31,女装短袖T恤,女装,34,35.33,1201.28,北美,加拿大,安大略省,加拿大 - 安大略省,独立站,老客户,经济配送,处理中,0.37
215,2024-02-28,女装短袖T恤,女装,7,72.96,510.7,亚洲,新加坡,新加坡,新加坡 - 新加坡,eBay,新客户,经济配送,已发货,0.22
216,2025-06-08,女装短袖T恤,女装,29,22.01,638.4,北美,加拿大,阿尔伯塔省,加拿大 - 阿尔伯塔省,Amazon,VIP客户,标准配送,已完成,0.44
217,2024-01-01,女装短袖T恤,女装,14,60.7,849.83,北美,加拿大,阿尔伯塔省,加拿大 - 阿尔伯塔省,AliExpress,新客户,快速配送,处理中,0.24
218,2023-09-22,女装短袖T恤,女装,25,21.26,531.56,亚洲,泰国,春武里府,泰国 - 春武里府,Wish,VIP客户,经济配送,已完成,0.42
219,2024-01-19,女装短袖T恤,女装,14,76.76,1074.6,亚洲,韩国,首尔特别市,韩国 - 首尔特别市,Shopify,老客户,标准配送,处理中,0.41
220,2023-08-02,女装短袖T恤,女装,18,22.51,405.2,亚洲,新加坡,新加坡,新加坡 - 新加坡,Shopify,VIP客户,经济配送,已取消,0.42
221,2023-12-08,女装短袖T恤,女装,17,47.76,811.94,亚洲,韩国,首尔特别市,韩国 - 首尔特别市,独立站,新客户,经济配送,已取消,0.34
222,2024-01-30,女装短袖T恤,女装,1,66.56,66.56,欧洲,法国,奥弗涅-罗纳-阿尔卑斯大区,法国 - 奥弗涅-罗纳-阿尔卑斯大区,eBay,VIP客户,经济配送,已取消,0.4
223,2025-01-01,女装短袖T恤,女装,11,21.07,231.79,北美,墨西哥,墨西哥城,墨西哥 - 墨西哥城,eBay,新客户,快速配送,处理中,0.43
224,2023-07-30,女装短袖T恤,女装,18,33.69,606.41,欧洲,法国,新阿基坦大区,法国 - 新阿基坦大区,Wish,VIP客户,经济配送,已完成,0.23
225,2024-07-26,女装短袖T恤,女装,34,61.75,2099.33,北美,加拿大,不列颠哥伦比亚省,加拿大 - 不列颠哥伦比亚省,eBay,老客户,经济配送,处理中,0.36
226,2025-05-08,女装短袖T恤,女装,10,40.73,407.28,北美,美国,佛罗里达州,美国 - 佛罗里达州,eBay,老客户,标准配送,已取消,0.37
227,2025-04-04,女装短袖T恤,女装,12,44.11,529.31,南美,智利,瓦尔帕莱索大区,智利 - 瓦尔帕莱索大区,Wish,VIP客户,标准配送,已发货,0.35
228,2025-03-25,女装短袖T恤,女装,3,51.79,155.36,欧洲,西班牙,安达卢西亚自治区,西班牙 - 安达卢西亚自治区,Amazon,VIP客户,标准配送,已完成,0.4
229,2024-12-22,女装短袖T恤,女装,8,25.49,203.92,澳洲,新西兰,坎特伯雷大区,新西兰 - 坎特伯雷大区,Shopify,新客户,经济配送,已发货,0.37
230,2024-12-05,女装短袖T恤,女装,3,77.92,233.77,亚洲,马来西亚,吉隆坡,马来西亚 - 吉隆坡,Shopify,新客户,经济配送,已取消,0.29
231,2023-09-21,女装短袖T恤,女装,18,47.37,852.6,亚洲,新加坡,新加坡,新加坡 - 新加坡,Shopify,老客户,标准配送,已发货,0.32
232,2023-09-08,女装短袖T恤,女装,14,39.12,547.64,欧洲,德国,黑森州,德国 - 黑森州,Amazon,新客户,快速配送,已完成,0.24
233,2024-01-24,女装短袖T恤,女装,25,24.48,612.0,欧洲,意大利,坎帕尼亚大区,意大利 - 坎帕尼亚大区,Shopify,老客户,快速配送,已取消,0.17
234,2025-05-31,女装短袖T恤,女装,20,75.22,1504.4,欧洲,德国,北莱茵-威斯特法伦州,德国 - 北莱茵-威斯特法伦州,Wish,老客户,经济配送,已发货,0.37
235,2024-03-08,女装短袖T恤,女装,1,67.93,67.93,北美,加拿大,阿尔伯塔省,加拿大 - 阿尔伯塔省,AliExpress,VIP客户,经济配送,已取消,0.31
236,2024-03-15,女装短袖T恤,女装,8,47.24,377.95,亚洲,韩国,仁川广域市,韩国 - 仁川广域市,eBay,VIP客户,标准配送,已完成,0.39
237,2024-09-25,女装短袖T恤,女装,20,68.62,1372.47,北美,美国,佛罗里达州,美国 - 佛罗里达州,eBay,新客户,标准配送,已完成,0.28
238,2025-06-11,女装短袖T恤,女装,47,32.13,1510.18,北美,美国,俄亥俄州,美国 - 俄亥俄州,Shopify,新客户,经济配送,已发货,0.38
239,2023-09-19,女装短袖T恤,女装,5,50.27,251.36,亚洲,新加坡,新加坡,新加坡 - 新加坡,AliExpress,VIP客户,快速配送,处理中,0.22
240,2023-12-17,女装短袖T恤,女装,27,43.95,1186.63,北美,加拿大,安大略省,加拿大 - 安大略省,Wish,VIP客户,经济配送,已发货,0.34
241,2024-10-03,女装短袖T恤,女装,18,49.69,894.48,澳洲,新西兰,坎特伯雷大区,新西兰 - 坎特伯雷大区,AliExpress,老客户,经济配送,处理中,0.36
242,2024-09-14,女装短袖T恤,女装,5,27.87,139.36,南美,智利,瓦尔帕莱索大区,智利 - 瓦尔帕莱索大区,eBay,新客户,快速配送,已发货,0.39
243,2023-09-21,女装短袖T恤,女装,18,43.89,789.97,澳洲,新西兰,坎特伯雷大区,新西兰 - 坎特伯雷大区,Wish,新客户,快速配送,已发货,0.23
244,2025-05-16,女装短裤,女装,3,79.56,238.67,欧洲,法国,法兰西岛大区,法国 - 法兰西岛大区,Wish,VIP客户,标准配送,已完成,0.23
245,2025-06-12,女装短裤,女装,36,76.15,2741.52,北美,美国,佛罗里达州,美国 - 佛罗里达州,Shopify,新客户,快速配送,处理中,0.44
246,2023-08-08,女装短裤,女装,15,82.35,1235.18,澳洲,澳大利亚,西澳大利亚州,澳大利亚 - 西澳大利亚州,eBay,VIP客户,经济配送,已发货,0.27
247,2024-03-25,女装短裤,女装,18,37.51,675.23,欧洲,法国,奥克西塔尼大区,法国 - 奥克西塔尼大区,Shopify,VIP客户,经济配送,处理中,0.24
248,2024-07-26,女装短裤,女装,35,47.62,1666.71,南美,智利,瓦尔帕莱索大区,智利 - 瓦尔帕莱索大区,独立站,新客户,快速配送,处理中,0.27
249,2025-02-19,女装短裤,女装,8,66.89,535.1,南美,巴西,米纳斯吉拉斯州,巴西 - 米纳斯吉拉斯州,Wish,VIP客户,经济配送,已取消,0.24
250,2024-02-09,女装短裤,女装,11,31.1,342.11,澳洲,澳大利亚,西澳大利亚州,澳大利亚 - 西澳大利亚州,Wish,VIP客户,经济配送,处理中,0.23
251,2024-12-05,女装短裤,女装,24,59.92,1438.05,北美,加拿大,阿尔伯塔省,加拿大 - 阿尔伯塔省,eBay,VIP客户,快速配送,已发货,0.19
252,2025-02-02,女装短裤,女装,18,77.26,1390.6,欧洲,德国,黑森州,德国 - 黑森州,Amazon,新客户,经济配送,已完成,0.38
253,2024-09-18,女装短裤,女装,5,73.98,369.89,澳洲,澳大利亚,新南威尔士州,澳大利亚 - 新南威尔士州,AliExpress,新客户,标准配送,已发货,0.3
254,2024-08-09,女装短裤,女装,3,61.67,185.02,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,AliExpress,老客户,标准配送,已完成,0.31
255,2024-09-17,女装短裤,女装,1,16.17,16.17,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,Wish,老客户,标准配送,已取消,0.39
256,2024-01-23,女装短裤,女装,4,79.26,317.05,欧洲,西班牙,加泰罗尼亚自治区,西班牙 - 加泰罗尼亚自治区,eBay,新客户,经济配送,处理中,0.39
257,2024-04-22,女装短裤,女装,13,20.53,266.91,澳洲,新西兰,惠灵顿大区,新西兰 - 惠灵顿大区,Wish,新客户,经济配送,已发货,0.24
258,2023-10-14,女装短裤,女装,29,60.49,1754.29,亚洲,日本,东京都,日本 - 东京都,Shopify,老客户,快速配送,已取消,0.17
259,2023-08-02,女装短裤,女装,33,49.99,1649.67,欧洲,意大利,坎帕尼亚大区,意大利 - 坎帕尼亚大区,Wish,新客户,经济配送,已完成,0.22
260,2025-07-01,女装短裤,女装,32,18.26,584.3,北美,美国,伊利诺伊州,美国 - 伊利诺伊州,Wish,VIP客户,经济配送,已完成,0.2
261,2024-06-10,女装短裤,女装,2,56.09,112.19,亚洲,马来西亚,吉隆坡,马来西亚 - 吉隆坡,独立站,新客户,经济配送,已发货,0.32
262,2024-08-25,女装短裤,女装,55,67.89,3734.1,南美,巴西,圣保罗州,巴西 - 圣保罗州,Wish,VIP客户,快速配送,已完成,0.18
263,2024-03-17,女装短裤,女装,3,68.83,206.49,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,独立站,新客户,经济配送,处理中,0.39
264,2024-10-27,女装短裤,女装,18,53.71,966.83,欧洲,意大利,西西里大区,意大利 - 西西里大区,eBay,VIP客户,经济配送,已取消,0.18
265,2025-04-17,女装短裤,女装,10,70.86,708.64,澳洲,澳大利亚,新南威尔士州,澳大利亚 - 新南威尔士州,独立站,新客户,快速配送,已发货,0.37
266,2024-06-12,女装短裤,女装,16,15.36,245.82,亚洲,新加坡,新加坡,新加坡 - 新加坡,独立站,老客户,标准配送,已发货,0.18
267,2024-10-07,女装短裤,女装,15,53.99,809.83,亚洲,泰国,普吉府,泰国 - 普吉府,Amazon,新客户,标准配送,处理中,0.32
268,2025-03-26,女装短裤,女装,20,69.91,1398.21,亚洲,马来西亚,吉隆坡,马来西亚 - 吉隆坡,独立站,老客户,快速配送,已完成,0.37
269,2025-02-15,女装短裤,女装,10,26.87,268.71,欧洲,意大利,拉齐奥大区,意大利 - 拉齐奥大区,eBay,老客户,快速配送,处理中,0.3
270,2023-09-26,女装短裤,女装,6,45.43,272.56,北美,加拿大,不列颠哥伦比亚省,加拿大 - 不列颠哥伦比亚省,Shopify,新客户,快速配送,处理中,0.43
271,2025-04-24,女装短裤,女装,16,56.57,905.06,亚洲,韩国,大邱广域市,韩国 - 大邱广域市,Amazon,新客户,快速配送,已完成,0.43
272,2024-06-28,女装短裤,女装,32,75.35,2411.32,亚洲,马来西亚,柔佛州,马来西亚 - 柔佛州,Shopify,VIP客户,经济配送,已发货,0.24
273,2025-04-01,女装短裤,女装,23,29.06,668.37,澳洲,新西兰,奥克兰大区,新西兰 - 奥克兰大区,Shopify,老客户,快速配送,已取消,0.44
274,2024-03-28,女装短裤,女装,11,41.32,454.56,澳洲,新西兰,惠灵顿大区,新西兰 - 惠灵顿大区,Amazon,VIP客户,标准配送,已发货,0.35
275,2025-02-06,女装短裤,女装,1,81.71,81.71,欧洲,意大利,拉齐奥大区,意大利 - 拉齐奥大区,Shopify,老客户,经济配送,已完成,0.4
276,2024-09-14,女装短裤,女装,27,59.33,1602.01,欧洲,英国,威尔士,英国 - 威尔士,AliExpress,新客户,经济配送,已取消,0.39
277,2023-10-07,女装短裤,女装,20,48.55,970.93,亚洲,马来西亚,槟城州,马来西亚 - 槟城州,Wish,新客户,快速配送,已完成,0.18
278,2024-04-03,女装短裤,女装,22,61.53,1353.63,亚洲,韩国,大田广域市,韩国 - 大田广域市,Amazon,VIP客户,经济配送,已取消,0.44
279,2024-06-27,女装短裤,女装,19,21.9,416.15,亚洲,韩国,大田广域市,韩国 - 大田广域市,AliExpress,VIP客户,经济配送,已发货,0.28
280,2024-08-27,女装短裤,女装,29,56.2,1629.84,亚洲,泰国,春武里府,泰国 - 春武里府,独立站,新客户,快速配送,已完成,0.24
281,2023-10-19,女装短裤,女装,4,73.19,292.77,澳洲,澳大利亚,昆士兰州,澳大利亚 - 昆士兰州,独立站,老客户,快速配送,已发货,0.31
282,2024-07-14,女装短裤,女装,29,46.67,1353.47,北美,美国,伊利诺伊州,美国 - 伊利诺伊州,Amazon,VIP客户,标准配送,已完成,0.4
283,2025-05-17,女装短裤,女装,5,26.5,132.52,欧洲,英国,苏格兰,英国 - 苏格兰,Wish,新客户,快速配送,已取消,0.44
284,2024-03-17,女装短裤,女装,16,28.05,448.75,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,Shopify,新客户,经济配送,已发货,0.28
